transaction_id,amount,currency,status,created_at,completed_at,reference_number
TXN0000925,6.32,USD,Completed,2025-10-15 07:16:32,2025-10-16 22:16:32,
TXN0000926,111.61,USD,Completed,2025-02-26 11:22:42,2025-03-01 00:22:42,REF279128U
TXN0000927,26.5,GBP,Completed,2025-02-01 00:57:17,2025-02-03 22:57:17,
TXN0000928,29.32,USD,Completed,2024-12-23 23:22:17,2024-12-26 18:22:17,REF415823E
TXN0000929,1.05,USD,Completed,2025-05-09 10:31:16,2025-05-12 08:31:16,REF102411E
TXN0000930,0.74,GBP,Completed,2025-03-24 21:46:01,2025-03-26 04:46:01,REF856532C
TXN0000931,14.43,USD,Pending,2025-03-18 03:03:34,,
TXN0000932,29.09,USD,Completed,2025-08-17 08:05:11,2025-08-18 07:05:11,REF552709K
TXN0000933,3.71,EUR,Completed,2025-08-09 08:09:56,2025-08-09 10:09:56,REF971306E
TXN0000934,3.92,EUR,Completed,2025-05-21 18:13:57,2025-05-22 13:13:57,
TXN0000935,46.63,USD,Completed,2025-08-30 10:28:01,2025-08-31 18:28:01,REF717426S
TXN0000936,46.73,USD,Pending,2025-07-09 03:21:53,,REF361985G
TXN0000937,16.34,USD,Completed,2025-01-29 18:27:24,2025-01-30 11:27:24,
TXN0000938,64.74,JPY,Completed,2025-10-04 01:10:25,2025-10-05 00:10:25,REF149483L
TXN0000939,3.45,EUR,Completed,2025-10-03 05:58:22,2025-10-03 10:58:22,REF219403Y
TXN0000940,11.78,USD,Completed,2025-02-03 11:08:06,2025-02-03 23:08:06,
TXN0000941,237.89,USD,Completed,2025-09-16 19:52:29,2025-09-17 09:52:29,REF266014H
TXN0000942,22.25,USD,Pending,2025-09-18 04:13:25,,REF397070K
TXN0000943,24.28,USD,Completed,2025-05-27 05:07:04,2025-05-28 19:07:04,REF412422T
TXN0000944,638.37,GBP,Completed,2025-06-17 05:13:35,2025-06-19 22:13:35,REF302717I
TXN0000945,2.46,USD,Pending,2025-05-25 09:52:30,,REF359540N
TXN0000946,66.33,EUR,Completed,2025-06-22 12:03:54,2025-06-23 19:03:54,
TXN0000947,243.71,EUR,Completed,2025-08-05 20:41:13,2025-08-08 08:41:13,REF473514M
TXN0000948,12.34,USD,Completed,2025-02-25 04:52:43,2025-02-27 05:52:43,REF523922L
TXN0000949,72.93,USD,Completed,2024-12-23 00:23:58,2024-12-25 14:23:58,REF509035F
TXN0000950,4.6,USD,Completed,2025-11-04 12:38:37,2025-11-04 19:38:37,REF536790N
TXN0000951,7.17,USD,Pending,2025-11-21 12:46:48,,REF361319M
TXN0000952,35.78,EUR,Completed,2025-01-01 06:22:21,2025-01-03 14:22:21,REF383949Y
TXN0000953,66.54,EUR,Completed,2025-06-08 09:58:25,2025-06-10 04:58:25,
TXN0000954,107.92,EUR,Failed,2024-12-09 00:06:04,,
TXN0000955,211.55,GBP,Completed,2025-07-21 02:44:48,2025-07-22 21:44:48,REF261581J
TXN0000956,18.15,JPY,Pending,2025-02-08 11:02:29,,REF721166E
TXN0000957,120.35,USD,Completed,2025-02-22 10:13:11,2025-02-24 20:13:11,REF831740N
TXN0000958,12.02,EUR,Completed,2025-04-28 20:21:15,2025-04-30 00:21:15,REF322825V
TXN0000959,77.72,USD,Completed,2025-01-04 14:36:17,2025-01-06 20:36:17,
TXN0000960,27.42,USD,Completed,2025-11-08 06:33:24,2025-11-11 02:33:24,
TXN0000961,39.19,USD,Completed,2025-06-28 23:08:57,,REF180912N
TXN0000962,37.91,EUR,Completed,2025-07-08 06:46:59,2025-07-08 18:46:59,REF919579Q
TXN0000963,1.81,EUR,Completed,2025-02-25 15:30:19,2025-02-26 22:30:19,
TXN0000964,3.72,USD,Completed,2025-11-04 06:55:45,2025-11-06 18:55:45,
TXN0000965,23.43,USD,Completed,2025-10-16 04:33:09,2025-10-18 17:33:09,REF846144A
TXN0000966,1.6,USD,Pending,2025-02-05 05:48:24,,REF223548E
TXN0000967,69.88,CAD,Completed,2025-03-25 10:50:04,2025-03-26 11:50:04,REF412318Z
TXN0000968,74.24,USD,Completed,2025-06-20 11:35:32,2025-06-21 22:35:32,REF885032S
TXN0000969,32.81,EUR,Completed,2025-01-31 21:30:54,2025-02-02 10:30:54,REF525155G
TXN0000970,3.74,USD,Completed,2025-05-03 23:13:13,2025-05-04 16:13:13,REF713500Z
TXN0000971,159.21,JPY,Completed,2025-07-05 11:19:45,2025-07-07 13:19:45,REF375004Q
TXN0000972,426.59,USD,Completed,2025-09-20 08:13:32,2025-09-21 07:13:32,REF836641M
TXN0000973,25.04,USD,Completed,2024-12-04 20:10:42,2024-12-07 00:10:42,REF804889A
TXN0000974,43.2,JPY,Completed,2025-01-13 04:11:56,2025-01-14 22:11:56,
TXN0000975,27.18,USD,Completed,2025-11-05 12:47:22,2025-11-06 09:47:22,
TXN0000976,44.5,EUR,Completed,2025-03-30 11:31:46,2025-03-31 21:31:46,REF135533Y
TXN0000977,16.79,USD,Completed,2025-04-18 18:24:49,2025-04-20 04:24:49,
TXN0000978,19.07,USD,Completed,2025-11-10 15:24:11,2025-11-11 17:24:11,REF386923R
TXN0000979,78.15,USD,Pending,2025-10-26 08:14:06,,
TXN0000980,677.52,USD,Completed,2025-01-17 01:42:58,2025-01-18 04:42:58,
TXN0000981,2.46,JPY,Completed,2024-12-14 15:06:31,2024-12-16 18:06:31,
TXN0000982,17.19,EUR,Completed,2024-12-17 14:44:44,2024-12-18 00:44:44,REF149870J
TXN0000983,3.42,JPY,Pending,2025-02-09 03:08:55,,
TXN0000984,218.77,GBP,Completed,2025-07-16 18:48:01,2025-07-18 23:48:01,REF523832R
TXN0000985,8.32,EUR,Completed,2025-02-02 10:44:30,2025-02-02 15:44:30,
TXN0000986,2.31,CAD,Pending,2025-05-23 23:41:22,,
TXN0000987,52.31,JPY,Completed,2025-03-10 17:11:11,2025-03-12 02:11:11,REF162824G
TXN0000988,274.92,USD,Completed,2025-03-03 02:17:57,2025-03-05 15:17:57,REF803908D
TXN0000989,54.35,JPY,Completed,2025-03-10 21:44:42,,REF500721B
TXN0000990,27.31,USD,Pending,2025-11-13 23:16:21,,
TXN0000991,37.1,USD,Completed,2025-11-16 04:33:37,2025-11-16 16:33:37,REF424468A
TXN0000992,167.71,USD,Completed,2025-08-09 07:32:23,2025-08-09 07:32:23,
TXN0000993,5.41,USD,Completed,2025-11-08 17:20:27,2025-11-10 06:20:27,
TXN0000994,16.98,USD,Pending,2024-12-17 05:23:59,,
TXN0000995,10.19,USD,Completed,2025-09-21 20:00:16,2025-09-22 23:00:16,REF599580Q
TXN0000996,3.48,USD,Pending,2025-06-21 08:47:37,,
TXN0000997,12.27,CAD,Completed,2025-08-10 22:54:19,2025-08-13 13:54:19,REF216600V
TXN0000998,105.8,USD,Completed,2025-02-20 06:52:01,2025-02-21 18:52:01,
TXN0000999,46.99,USD,Completed,2025-07-07 18:03:10,2025-07-08 00:03:10,
TXN0001000,52.8,JPY,Completed,2025-01-28 07:54:50,2025-01-28 13:54:50,REF795687N
TXN0001001,25.02,USD,Completed,2025-05-10 13:29:12,2025-05-13 11:29:12,
TXN0001002,44.04,USD,Completed,2025-05-14 10:44:48,2025-05-17 01:44:48,REF178697A
TXN0001003,6.04,USD,Completed,2025-06-22 17:45:02,2025-06-23 01:45:02,REF589207S
TXN0001004,12.63,EUR,Completed,2025-04-21 15:13:04,2025-04-24 10:13:04,REF476321N
TXN0001005,26.79,USD,Completed,2025-06-10 06:36:30,2025-06-11 10:36:30,REF132113L
TXN0001006,30.46,CAD,Pending,2025-01-19 19:48:26,,REF573345L
TXN0001007,32.47,JPY,Completed,2025-09-22 02:27:03,2025-09-24 00:27:03,REF410634E
TXN0001008,16.32,USD,Completed,2025-10-14 23:30:45,2025-10-15 10:30:45,REF508647M
TXN0001009,11.4,EUR,Completed,2025-07-20 18:26:41,2025-07-20 21:26:41,
TXN0001010,2290.8,USD,Completed,2025-05-30 13:16:14,2025-05-30 23:16:14,
TXN0001011,78.27,JPY,Completed,2024-12-16 20:24:45,2024-12-18 00:24:45,
TXN0001012,37.33,USD,Failed,2025-03-26 01:05:33,,REF288777I
TXN0001013,14.16,USD,Pending,2025-05-10 15:32:29,,REF103597U
TXN0001014,10.21,USD,Completed,2025-01-09 03:59:20,2025-01-09 10:59:20,REF943272Y
TXN0001015,16.51,USD,Completed,2025-03-04 20:17:48,2025-03-07 08:17:48,REF301509Q
TXN0001016,31.16,USD,Pending,2025-09-17 18:35:54,,REF246807H
TXN0001017,1.2,USD,Completed,2024-12-18 11:23:48,2024-12-19 06:23:48,
TXN0001018,1.91,USD,Pending,2025-05-12 22:59:24,,REF475301T
TXN0001019,7.73,USD,Completed,2025-10-07 11:35:11,2025-10-07 22:35:11,
TXN0001020,27.4,USD,Completed,2025-09-26 02:45:26,2025-09-26 16:45:26,
TXN0001021,14.03,USD,Completed,2025-04-01 10:00:03,2025-04-02 17:00:03,REF131144Y
TXN0001022,184.41,USD,Pending,2024-12-23 03:37:46,,REF252692F
TXN0001023,2.17,USD,Completed,2025-06-25 05:55:16,2025-06-25 05:55:16,REF557892J
TXN0001024,6.51,EUR,Completed,2025-11-28 11:27:26,2025-12-01 01:27:26,REF142923T
TXN0001025,196.4,USD,Completed,2025-10-15 00:10:25,,
TXN0001026,24.45,USD,Completed,2025-05-17 16:35:56,2025-05-19 10:35:56,
TXN0001027,75.74,GBP,Pending,2025-05-12 00:36:13,,REF200251U
TXN0001028,435.66,USD,Completed,2025-09-29 03:08:24,2025-10-01 13:08:24,
TXN0001029,7.09,USD,Completed,2025-03-15 07:59:10,2025-03-15 17:59:10,REF806881R
TXN0001030,17.31,USD,Completed,2025-11-15 01:50:00,2025-11-16 21:50:00,REF686411U
TXN0001031,13.35,USD,Cancelled,2025-04-27 18:47:06,,REF713608Y
TXN0001032,1.07,USD,Completed,2024-12-13 06:21:56,2024-12-15 14:21:56,
TXN0001033,12.61,USD,Pending,2025-01-21 20:20:58,,REF114408K
TXN0001034,75.31,USD,Failed,2025-09-22 17:11:44,,REF922343L
TXN0001035,45.19,USD,Pending,2025-03-02 19:35:28,,REF391773F
TXN0001036,50.84,EUR,Pending,2025-04-04 20:04:17,,REF550809S
TXN0001037,11.44,EUR,Completed,2025-05-19 08:05:33,2025-05-20 03:05:33,REF939912R
TXN0001038,7.51,USD,Pending,2025-11-08 03:20:37,,REF540798O
TXN0001039,134.81,USD,Completed,2025-11-09 23:06:45,2025-11-12 07:06:45,REF187025M
TXN0001040,9.53,USD,Completed,2025-11-20 13:15:22,2025-11-21 17:15:22,REF687348C
TXN0001041,31.22,JPY,Completed,2025-01-30 07:09:44,2025-02-01 04:09:44,
TXN0001042,25.66,USD,Completed,2025-02-07 03:32:52,2025-02-07 23:32:52,REF990114M
TXN0001043,179.93,USD,Pending,2025-05-27 02:34:50,,REF289110K
TXN0001044,86.24,GBP,Completed,2025-09-02 02:52:34,2025-09-03 01:52:34,
TXN0001045,2.88,USD,Completed,2025-04-28 02:34:51,2025-04-30 19:34:51,
TXN0001046,3.38,EUR,Completed,2025-06-12 05:53:02,2025-06-13 23:53:02,REF517669T
TXN0001047,47.86,USD,Completed,2025-05-08 23:26:17,2025-05-10 11:26:17,REF713374A
TXN0001048,18.24,GBP,Completed,2025-04-15 18:26:12,2025-04-17 18:26:12,
TXN0001049,10.15,USD,Completed,2025-03-03 17:22:08,2025-03-04 20:22:08,
TXN0001050,92.15,GBP,Completed,2025-01-21 11:58:49,2025-01-23 00:58:49,REF333036C
TXN0001051,26.61,USD,Pending,2024-12-19 18:05:05,,REF337355B
TXN0001052,21.73,JPY,Completed,2024-12-15 01:22:13,2024-12-17 08:22:13,REF823683T
TXN0001053,64.7,USD,Completed,2025-10-11 04:05:27,2025-10-12 17:05:27,REF729395E
TXN0001054,11.44,USD,Completed,2025-04-01 20:08:43,2025-04-04 07:08:43,REF906458F
TXN0001055,211.19,USD,Completed,2024-12-31 06:57:49,2025-01-01 04:57:49,REF501027T
TXN0001056,6.16,JPY,Pending,2025-08-02 11:07:33,,REF232332L
TXN0001057,53.81,CAD,Completed,2025-07-16 04:22:38,2025-07-17 09:22:38,REF624405B
TXN0001058,172.56,GBP,Pending,2025-05-24 14:42:54,,
TXN0001059,2.54,USD,Completed,2025-09-21 11:04:56,2025-09-21 17:04:56,
TXN0001060,12.0,USD,Completed,2025-05-03 13:31:02,2025-05-04 17:31:02,REF610880C
TXN0001061,111.42,USD,Completed,2024-12-20 07:58:37,2024-12-21 06:58:37,REF779509K
TXN0001062,113.96,USD,Completed,2025-06-19 13:06:07,2025-06-21 08:06:07,REF852816V
TXN0001063,15.53,USD,Completed,2025-03-22 05:11:21,2025-03-24 04:11:21,
TXN0001064,6.67,CAD,Pending,2025-04-11 22:12:15,,
TXN0001065,84.26,USD,Pending,2025-09-04 07:18:16,,
TXN0001066,118.55,USD,Completed,2025-04-25 05:38:03,2025-04-27 16:38:03,REF919818R
TXN0001067,3.5,USD,Completed,2025-06-05 01:54:27,2025-06-07 09:54:27,REF978567H
TXN0001068,3.3,GBP,Completed,2025-04-18 14:40:54,2025-04-20 03:40:54,REF469878G
TXN0001069,28.16,EUR,Completed,2025-05-07 01:23:58,2025-05-07 11:23:58,REF623190N
TXN0001070,51.63,EUR,Completed,2025-09-29 12:08:24,2025-10-01 08:08:24,
TXN0001071,12.82,JPY,Completed,2025-01-25 16:57:30,2025-01-26 08:57:30,
TXN0001072,55.64,USD,Pending,2025-05-11 14:32:35,,REF599950R
TXN0001073,6.92,GBP,Completed,2025-08-15 03:15:50,2025-08-15 22:15:50,
TXN0001074,0.84,USD,Completed,2025-03-11 18:42:16,2025-03-14 02:42:16,
TXN0001075,10.63,USD,Completed,2025-06-18 08:51:41,2025-06-20 02:51:41,
TXN0001076,22.08,EUR,Completed,2025-04-22 02:23:56,2025-04-23 23:23:56,REF175090E
TXN0001077,13.28,EUR,Pending,2025-01-04 02:31:30,,REF485492N
TXN0001078,3.53,USD,Completed,2024-12-27 23:50:29,,REF301919A
TXN0001079,1.32,USD,Pending,2025-04-20 16:24:06,,REF357591S
TXN0001080,9.29,USD,Completed,2025-08-31 12:56:08,2025-09-01 19:56:08,REF176702G
TXN0001081,77.21,USD,Completed,2025-11-23 08:14:49,2025-11-26 00:14:49,REF498447T
TXN0001082,132.2,CAD,Pending,2025-02-07 12:35:55,,REF370380D
TXN0001083,119.29,USD,Pending,2025-04-21 14:39:01,,REF459135S
TXN0001084,5.91,JPY,Failed,2025-09-25 14:11:51,,
TXN0001085,3.56,EUR,Completed,2025-03-13 12:28:37,2025-03-15 13:28:37,REF271617W
TXN0001086,42.31,USD,Completed,2025-06-21 05:36:27,2025-06-22 09:36:27,REF486715C
TXN0001087,52.07,USD,Cancelled,2025-10-16 01:58:33,,REF462205H
TXN0001088,36.61,JPY,Completed,2024-12-04 00:21:48,2024-12-05 22:21:48,REF429268Y
TXN0001089,0.98,USD,Completed,2025-08-27 18:48:37,2025-08-30 13:48:37,REF407762S
TXN0001090,5.47,USD,Pending,2025-09-30 19:20:43,,REF842557L
TXN0001091,19.21,USD,Completed,2025-03-05 03:06:35,2025-03-05 20:06:35,REF533351S
TXN0001092,41.71,USD,Completed,2025-04-20 14:47:21,2025-04-23 10:47:21,REF215193E
TXN0001093,63.49,USD,Completed,2025-10-03 09:52:01,2025-10-04 01:52:01,REF538190W
TXN0001094,24.94,USD,Completed,2025-08-23 03:28:09,2025-08-24 19:28:09,REF743709O
TXN0001095,32.99,USD,Completed,2025-11-26 14:43:31,2025-11-28 00:43:31,REF176492E
TXN0001096,22.81,USD,Pending,2025-07-22 21:58:54,,REF104582F
TXN0001097,56.17,USD,Pending,2025-02-17 01:59:49,,REF998661W
TXN0001098,32.11,EUR,Pending,2025-07-26 14:27:10,,
TXN0001099,22.17,CAD,Pending,2025-07-02 21:10:56,,REF243592L
TXN0001100,13.43,USD,Completed,2025-07-11 04:52:56,2025-07-11 10:52:56,REF313502H
TXN0001101,22.69,USD,Completed,2025-08-31 14:16:09,2025-09-02 23:16:09,REF981722E
TXN0001102,41.55,USD,Completed,2025-05-10 13:54:16,2025-05-11 08:54:16,REF694947W
TXN0001103,30.0,USD,Pending,2025-10-14 14:26:47,,REF519641Y
TXN0001104,35.56,USD,Completed,2025-08-28 04:10:55,2025-08-29 08:10:55,REF989928Z
TXN0001105,150.52,USD,Completed,2025-08-15 09:00:56,2025-08-15 23:00:56,
TXN0001106,29.9,GBP,Completed,2025-02-10 08:48:27,2025-02-10 14:48:27,REF855018V
TXN0001107,7.59,USD,Completed,2025-01-16 18:11:22,2025-01-18 19:11:22,REF910795R
TXN0001108,75.6,CAD,Completed,2025-08-19 16:40:35,2025-08-22 01:40:35,REF499534A
TXN0001109,2.59,USD,Failed,2025-02-15 15:56:09,,REF734652M
TXN0001110,3.97,EUR,Completed,2025-04-14 16:42:31,2025-04-15 18:42:31,REF993199K
TXN0001111,33.24,USD,Failed,2025-04-14 15:51:49,,REF728510E
TXN0001112,43.58,JPY,Completed,2025-02-23 23:00:24,2025-02-24 05:00:24,
TXN0001113,3.1,USD,Completed,2025-05-27 13:02:02,,REF325600L
TXN0001114,11.31,JPY,Completed,2024-12-16 00:36:14,2024-12-16 13:36:14,REF405946M
TXN0001115,8.09,USD,Pending,2025-08-14 18:44:35,,REF842896U
TXN0001116,9.68,USD,Completed,2025-11-08 17:39:58,2025-11-11 10:39:58,REF894120X
TXN0001117,82.71,USD,Completed,2025-02-25 21:35:22,2025-02-26 04:35:22,
TXN0001118,57.96,USD,Completed,2025-04-24 22:30:41,2025-04-27 15:30:41,REF820480G
TXN0001119,19.52,USD,Completed,2025-01-07 19:47:15,2025-01-08 08:47:15,
TXN0001120,8.86,USD,Completed,2025-10-15 10:37:11,2025-10-17 07:37:11,REF306658B
TXN0001121,2.65,USD,Failed,2025-06-25 18:47:11,,REF433196M
TXN0001122,169.06,USD,Pending,2025-05-05 12:58:55,,REF375003B
TXN0001123,48.82,USD,Pending,2025-09-16 03:38:29,,REF788975D
TXN0001124,6.96,EUR,Completed,2025-10-31 23:34:06,2025-11-02 01:34:06,
TXN0001125,59.11,JPY,Completed,2025-08-29 00:02:17,2025-08-31 18:02:17,REF218303C
TXN0001126,18.08,USD,Pending,2024-12-09 16:18:41,,REF707274X
TXN0001127,13.06,USD,Completed,2025-11-13 16:10:24,2025-11-15 20:10:24,
TXN0001128,38.58,EUR,Pending,2025-08-13 01:50:52,,REF662361G
TXN0001129,6.6,USD,Completed,2025-02-24 17:11:28,2025-02-25 01:11:28,REF542480K
TXN0001130,11.99,USD,Completed,2025-02-04 23:58:18,2025-02-06 21:58:18,REF359485S
TXN0001131,24.1,GBP,Completed,2025-10-20 02:39:07,2025-10-21 14:39:07,
TXN0001132,9.5,USD,Completed,2025-06-28 10:07:10,2025-06-30 23:07:10,REF145418C
TXN0001133,54.8,USD,Completed,2025-03-28 23:35:04,2025-03-31 05:35:04,REF608430T
TXN0001134,331.49,USD,Pending,2025-08-17 02:07:38,,
TXN0001135,6.48,USD,Completed,2025-10-22 20:13:24,2025-10-25 07:13:24,
TXN0001136,1.65,USD,Completed,2025-07-08 10:17:06,2025-07-09 14:17:06,
TXN0001137,1.0,EUR,Completed,2025-01-27 17:03:59,2025-01-29 09:03:59,
TXN0001138,16.03,JPY,Completed,2025-10-06 12:05:40,2025-10-07 18:05:40,
TXN0001139,7.43,GBP,Failed,2025-01-04 12:40:45,,
TXN0001140,27.43,JPY,Completed,2025-06-20 20:22:42,2025-06-20 21:22:42,REF902711H
TXN0001141,24.51,EUR,Completed,2025-06-12 06:59:08,2025-06-14 19:59:08,REF591931O
TXN0001142,1.81,CAD,Completed,2025-07-15 20:13:51,2025-07-18 12:13:51,
TXN0001143,1.32,EUR,Completed,2025-10-24 16:51:41,2025-10-27 08:51:41,REF308057A
TXN0001144,31.31,USD,Completed,2025-03-19 10:13:34,2025-03-19 20:13:34,
TXN0001145,24.61,JPY,Completed,2025-08-21 07:16:52,2025-08-22 20:16:52,REF612606G
TXN0001146,10.6,CAD,Completed,2025-04-10 17:21:36,2025-04-13 06:21:36,REF825341V
TXN0001147,1.67,USD,Pending,2025-09-10 21:26:27,,REF921772W
TXN0001148,40.73,JPY,Completed,2024-12-22 08:00:10,2024-12-24 20:00:10,
TXN0001149,135.35,EUR,Completed,2024-12-17 14:27:01,2024-12-19 17:27:01,REF577373N
TXN0001150,30.48,EUR,Pending,2025-06-12 04:10:44,,REF996212H
TXN0001151,5.63,GBP,Completed,2025-10-12 19:18:18,2025-10-14 17:18:18,
TXN0001152,21.47,GBP,Failed,2025-10-14 05:13:01,,REF498314V
TXN0001153,2.59,USD,Completed,2025-09-13 05:00:29,2025-09-14 06:00:29,REF291154E
TXN0001154,98.19,USD,Pending,2025-04-24 03:08:18,,
TXN0001155,22.71,USD,Completed,2025-07-12 22:40:19,2025-07-14 10:40:19,
TXN0001156,1.42,USD,Completed,2025-01-03 20:53:42,2025-01-04 10:53:42,
TXN0001157,12.79,USD,Pending,2025-05-29 20:44:41,,
TXN0001158,40.24,GBP,Completed,2025-05-03 09:44:40,2025-05-03 10:44:40,
TXN0001159,12.19,USD,Pending,2025-03-01 10:55:36,,REF985727O
TXN0001160,13.28,USD,Pending,2025-03-27 20:09:03,,REF313183H
TXN0001161,3.2,USD,Pending,2025-11-14 03:57:08,,REF193594T
TXN0001162,46.98,USD,Completed,2025-03-24 12:26:11,2025-03-27 12:26:11,
TXN0001163,7.59,USD,Pending,2025-09-12 14:48:27,,REF533237U
TXN0001164,0.79,USD,Pending,2025-10-17 07:50:19,,REF124060G
TXN0001165,11.51,USD,Completed,2025-08-26 02:58:19,2025-08-28 06:58:19,REF253357Y
TXN0001166,87.51,USD,Completed,2025-07-15 23:05:02,2025-07-17 08:05:02,REF721013F
TXN0001167,11.24,USD,Completed,2025-10-04 16:31:47,,
TXN0001168,272.32,EUR,Completed,2025-03-17 13:37:36,2025-03-20 10:37:36,REF152040C
TXN0001169,38.22,EUR,Pending,2025-10-14 11:48:54,,REF717850A
TXN0001170,33.39,USD,Completed,2025-09-02 15:07:41,2025-09-03 09:07:41,REF220105M
TXN0001171,16.57,USD,Completed,2025-08-04 18:42:03,2025-08-05 19:42:03,REF435825N
TXN0001172,18.13,JPY,Completed,2025-08-12 08:16:19,2025-08-13 09:16:19,
TXN0001173,13.53,USD,Pending,2025-01-08 16:12:21,,REF169170R
TXN0001174,12.76,USD,Completed,2025-09-06 00:51:13,2025-09-07 15:51:13,REF657522B
TXN0001175,44.54,EUR,Failed,2025-01-04 16:04:25,,REF392216C
TXN0001176,4.93,JPY,Completed,2025-10-14 23:12:39,2025-10-15 22:12:39,REF153028T
TXN0001177,4.0,USD,Completed,2025-06-30 10:12:42,,REF537422N
TXN0001178,3.73,USD,Completed,2024-12-16 17:24:41,2024-12-16 20:24:41,REF950158C
TXN0001179,432.02,USD,Completed,2025-05-24 14:14:39,2025-05-27 08:14:39,
TXN0001180,44.5,JPY,Completed,2025-03-27 22:09:47,2025-03-30 08:09:47,REF368891Y
TXN0001181,31.71,USD,Completed,2025-04-04 13:26:07,2025-04-05 17:26:07,
TXN0001182,4.11,CAD,Completed,2025-03-15 07:52:51,2025-03-17 03:52:51,REF322393V
TXN0001183,51.16,USD,Pending,2025-06-08 05:11:53,,REF312654T
TXN0001184,16.86,USD,Cancelled,2025-01-31 18:35:39,,
TXN0001185,27.7,USD,Completed,2025-02-11 20:31:42,2025-02-14 02:31:42,REF597413N
TXN0001186,4.64,USD,Completed,2024-12-28 23:56:49,2024-12-29 12:56:49,REF609421N
TXN0001187,25.54,JPY,Completed,2024-12-23 21:30:39,2024-12-26 10:30:39,REF231350V
TXN0001188,10.64,GBP,Completed,2025-05-16 23:34:56,2025-05-18 05:34:56,REF651513V
TXN0001189,6.37,USD,Pending,2025-01-10 03:58:25,,REF913628Z
TXN0001190,60.41,USD,Completed,2025-09-27 23:00:16,2025-09-28 19:00:16,
TXN0001191,2.0,USD,Pending,2025-10-07 12:13:30,,REF697558W
TXN0001192,46.86,USD,Completed,2025-09-18 02:20:06,2025-09-20 04:20:06,REF440645F
TXN0001193,56.08,JPY,Completed,2025-06-27 00:18:53,2025-06-29 20:18:53,REF100708O
TXN0001194,5.37,USD,Pending,2025-09-29 17:58:25,,REF211329E
TXN0001195,5.87,EUR,Completed,2025-11-27 13:35:15,2025-11-28 08:35:15,REF732565P
TXN0001196,14.37,USD,Pending,2025-08-28 03:41:58,,REF487299X
TXN0001197,30.66,USD,Failed,2025-03-12 04:56:23,,REF405039D
TXN0001198,15.97,USD,Failed,2025-01-04 23:41:41,,REF606300R
TXN0001199,38.49,USD,Failed,2025-01-23 09:36:18,,
TXN0001200,282.72,JPY,Pending,2025-04-15 18:41:47,,REF197321R
TXN0001201,9.38,USD,Completed,2025-03-03 17:55:16,2025-03-05 08:55:16,REF141290B
TXN0001202,1.53,USD,Completed,2025-05-18 01:59:50,2025-05-19 00:59:50,
TXN0001203,69.33,EUR,Completed,2025-01-08 19:24:21,2025-01-11 04:24:21,REF615139L
TXN0001204,250.88,CAD,Completed,2025-05-04 00:35:34,2025-05-04 02:35:34,
TXN0001205,36.2,JPY,Completed,2025-01-02 11:24:28,2025-01-02 12:24:28,
TXN0001206,3.93,GBP,Completed,2025-05-20 19:30:52,2025-05-22 06:30:52,
TXN0001207,16.68,USD,Completed,2025-03-11 17:23:32,2025-03-13 13:23:32,
TXN0001208,3.75,USD,Completed,2025-07-14 06:04:33,2025-07-15 08:04:33,
TXN0001209,52.68,USD,Pending,2025-10-07 12:16:24,,REF305065A
TXN0001210,2.65,GBP,Pending,2025-03-07 03:19:15,,REF782841W
TXN0001211,12.8,USD,Pending,2025-08-06 08:51:25,,REF350838P
TXN0001212,4.45,EUR,Completed,2025-02-05 20:02:20,2025-02-05 23:02:20,REF442498P
TXN0001213,24.29,EUR,Pending,2025-09-26 19:25:09,,REF419894M
TXN0001214,11.59,CAD,Completed,2025-03-08 16:51:52,2025-03-10 20:51:52,
TXN0001215,26.18,JPY,Pending,2025-12-02 07:00:03,,REF418692I
TXN0001216,20.77,USD,Completed,2025-01-08 12:04:36,2025-01-08 20:04:36,
TXN0001217,4.57,JPY,Cancelled,2025-02-25 00:45:24,,REF539178L
TXN0001218,51.43,USD,Completed,2024-12-24 15:44:15,2024-12-26 01:44:15,REF924756J
TXN0001219,18.67,JPY,Completed,2025-08-28 22:05:31,2025-08-30 19:05:31,REF549796U
TXN0001220,4.56,USD,Completed,2025-06-14 09:34:46,2025-06-16 16:34:46,REF970182J
TXN0001221,579.05,USD,Completed,2024-12-09 00:33:07,,REF650004P
TXN0001222,41.04,EUR,Completed,2025-08-21 06:29:01,2025-08-23 10:29:01,REF739719R
TXN0001223,15.96,GBP,Completed,2025-09-13 03:47:28,2025-09-14 10:47:28,REF864202N
TXN0001224,167.81,EUR,Pending,2025-07-10 16:45:02,,
TXN0001225,318.21,USD,Pending,2025-08-30 17:50:13,,REF855741B
TXN0001226,16.15,USD,Completed,2025-04-26 09:10:12,2025-04-27 06:10:12,REF108588B
TXN0001227,33.82,USD,Failed,2025-06-30 16:03:45,,REF895331G
TXN0001228,4.56,EUR,Completed,2025-04-19 10:32:50,2025-04-22 00:32:50,REF985560S
TXN0001229,16.11,EUR,Failed,2025-05-09 05:52:02,,REF818930A
TXN0001230,14.9,JPY,Completed,2025-06-02 14:20:36,2025-06-03 07:20:36,REF468222D
TXN0001231,26.5,EUR,Completed,2025-06-22 17:13:06,2025-06-22 17:13:06,
TXN0001232,33.09,EUR,Failed,2025-01-07 03:34:53,,
TXN0001233,46.51,USD,Completed,2025-01-23 20:02:26,2025-01-26 07:02:26,REF909268V
TXN0001234,28.69,EUR,Pending,2025-10-30 02:39:17,,REF750579Y
